"","squirrel_id","litter_id","grid","sex","byear","dyear","dateE","dateS","field_bdate","dam_id","sire_id","bcert","longevity","age_first_litter","litter_size","LBS","litters"
"223",275,390,"FL","M",1988,1988,1988-05-10,1988-05-10,1988-05-10,654,NA,"Y",0,NA,NA,NA,NA
"224",297,383,"FL","M",1988,1988,1988-05-11,1988-05-11,1988-05-11,475,NA,"Y",0,NA,NA,NA,NA
"225",298,383,"FL","M",1988,1988,1988-05-11,1988-05-11,1988-05-11,475,NA,"Y",0,NA,NA,NA,NA
"226",299,383,"FL","F",1988,1988,1988-05-11,1988-05-11,1988-05-11,475,NA,"Y",0,NA,NA,NA,NA
"227",271,384,"FL","M",1988,1988,1988-05-13,1988-05-13,1988-05-13,490,NA,"Y",0,NA,NA,NA,NA
"228",386,384,"FL","M",1988,1988,1988-07-26,1988-05-13,1988-05-13,490,NA,"Y",74,NA,NA,NA,NA
"229",296,430,"LL","M",1988,1988,1988-05-17,1988-05-17,1988-05-17,611,NA,"Y",0,NA,NA,NA,NA
"230",434,430,"LL","M",1988,1989,1989-08-15,1988-05-17,1988-05-17,611,NA,"Y",455,NA,NA,NA,NA
"231",1735,430,"LL","F",1988,1993,1993-06-12,1988-05-17,1988-05-17,611,NA,"Y",1852,1097,3,9,3
"232",1735,430,"LL","F",1988,1993,1993-06-12,1988-05-17,1988-05-17,611,NA,"Y",1852,1097,4,9,3
"233",1735,430,"LL","F",1988,1993,1993-06-12,1988-05-17,1988-05-17,611,NA,"Y",1852,1097,2,9,3
"234",312,381,"FL","F",1988,1988,1988-05-19,1988-05-19,1988-05-19,430,NA,"Y",0,NA,NA,NA,NA
"235",313,381,"FL","M",1988,1988,1988-05-19,1988-05-19,1988-05-19,430,NA,"Y",0,NA,NA,NA,NA
"236",314,381,"FL","M",1988,1988,1988-05-19,1988-05-19,1988-05-19,430,NA,"Y",0,NA,NA,NA,NA
"237",289,389,"FL","F",1988,1988,1988-05-20,1988-05-20,1988-05-20,642,NA,"Y",0,NA,NA,NA,NA
"238",290,389,"FL","M",1988,1988,1988-05-20,1988-05-20,1988-05-20,642,NA,"Y",0,NA,NA,NA,NA
"239",291,389,"FL","M",1988,1988,1988-05-20,1988-05-20,1988-05-20,642,NA,"Y",0,NA,NA,NA,NA
"240",353,465,"SU","M",1988,1988,1988-05-20,1988-05-20,1988-05-20,1271,NA,"Y",0,NA,NA,NA,NA
"241",354,465,"SU","F",1988,1988,1988-05-20,1988-05-20,1988-05-20,1271,NA,"Y",0,NA,NA,NA,NA
"242",318,392,"FL","M",1988,1988,1988-06-15,1988-05-21,1988-05-21,664,NA,"Y",25,NA,NA,NA,NA
"243",319,392,"FL","F",1988,1988,1988-05-21,1988-05-21,1988-05-21,664,NA,"Y",0,NA,NA,NA,NA
"244",573,392,"FL","F",1988,1989,1989-08-15,1988-05-21,1988-05-21,664,NA,"Y",451,NA,NA,NA,NA
"245",342,421,"LL","M",1988,1988,1988-05-25,1988-05-25,1988-05-25,337,NA,"Y",0,NA,NA,NA,NA
"246",343,421,"LL","M",1988,1988,1988-05-25,1988-05-25,1988-05-25,337,NA,"Y",0,NA,NA,NA,NA
"247",344,421,"LL","M",1988,1988,1988-05-25,1988-05-25,1988-05-25,337,NA,"Y",0,NA,NA,NA,NA
"248",345,421,"LL","M",1988,1988,1988-05-25,1988-05-25,1988-05-25,337,NA,"Y",0,NA,NA,NA,NA
"249",292,462,"SU","M",1988,1988,1988-05-29,1988-05-29,1988-05-29,899,NA,"Y",0,NA,NA,NA,NA
"250",293,462,"SU","F",1988,1988,1988-05-29,1988-05-29,1988-05-29,899,NA,"Y",0,NA,NA,NA,NA
"251",294,462,"SU","F",1988,1988,1988-05-29,1988-05-29,1988-05-29,899,NA,"Y",0,NA,NA,NA,NA
"252",15066,400,"KL","M",1988,1988,1988-05-30,1988-05-30,1988-05-30,369,NA,"Y",0,NA,NA,NA,NA
"253",15067,400,"KL","M",1988,1988,1988-05-30,1988-05-30,1988-05-30,369,NA,"Y",0,NA,NA,NA,NA
"254",387,388,"FL","M",1988,1988,1988-07-27,1988-06-02,1988-06-02,627,NA,"Y",55,NA,NA,NA,NA
"255",1241,388,"FL","M",1988,1991,1991-08-21,1988-06-02,1988-06-02,627,NA,"Y",1175,NA,NA,NA,NA
"256",544,588,"SU","F",1989,1989,1989-06-30,1989-03-12,1989-03-12,709,NA,"Y",110,NA,NA,NA,NA
"257",698,588,"SU","F",1989,1989,1989-09-25,1989-03-12,1989-03-12,709,NA,"Y",197,NA,NA,NA,NA
"258",704,588,"SU","M",1989,1989,1989-09-26,1989-03-12,1989-03-12,709,NA,"Y",198,NA,NA,NA,NA
"259",401,540,"LL","F",1989,1989,1989-03-22,1989-03-22,1989-03-22,424,NA,"Y",0,NA,NA,NA,NA
"260",603,526,"KL","F",1989,1989,1989-08-15,1989-03-22,1989-03-22,880,NA,"Y",146,NA,NA,NA,NA
"261",403,545,"LL","M",1989,1989,1989-03-24,1989-03-24,1989-03-24,601,NA,"Y",0,NA,NA,NA,NA
"262",685,545,"LL","F",1989,1989,1989-08-30,1989-03-24,1989-03-24,601,NA,"Y",159,NA,NA,NA,NA
"263",408,541,"LL","M",1989,1989,1989-03-25,1989-03-25,1989-03-25,425,NA,"Y",0,NA,NA,NA,NA
"264",409,541,"LL","F",1989,1989,1989-03-25,1989-03-25,1989-03-25,425,NA,"Y",0,NA,NA,NA,NA
"265",540,542,"LL","M",1989,1989,1989-06-29,1989-03-26,1989-03-26,543,NA,"Y",95,NA,NA,NA,NA
"266",632,542,"LL","M",1989,1989,1989-08-08,1989-03-26,1989-03-26,543,NA,"Y",135,NA,NA,NA,NA
"267",1655,542,"LL","M",1989,1992,1992-11-22,1989-03-26,1989-03-26,543,NA,"Y",1337,NA,NA,NA,NA
"268",514,549,"LL","M",1989,1989,1989-06-12,1989-03-28,1989-03-28,662,NA,"Y",76,NA,NA,NA,NA
"269",522,549,"LL","M",1989,1989,1989-06-15,1989-03-28,1989-03-28,662,NA,"Y",79,NA,NA,NA,NA
"270",547,549,"LL","F",1989,1989,1989-07-02,1989-03-28,1989-03-28,662,NA,"Y",96,NA,NA,NA,NA
"271",435,557,"LL","F",1989,1989,1989-03-28,1989-03-28,1989-03-28,1026,NA,"Y",0,NA,NA,NA,NA
"272",684,557,"LL","M",1989,1989,1989-08-30,1989-03-28,1989-03-28,1026,NA,"Y",155,NA,NA,NA,NA
"273",686,557,"LL","M",1989,1989,1989-08-30,1989-03-28,1989-03-28,1026,NA,"Y",155,NA,NA,NA,NA
"274",607,611,"SU","F",1989,1989,1989-08-15,1989-03-28,1989-03-28,1935,NA,"Y",140,NA,NA,NA,NA
"275",1307,611,"SU","F",1989,1992,1992-06-10,1989-03-28,1989-03-28,1935,NA,"Y",1170,NA,NA,NA,NA
"276",629,487,"FL","M",1989,1989,1989-08-08,1989-03-30,1989-03-30,536,NA,"Y",131,NA,NA,NA,NA
"277",630,487,"FL","F",1989,1989,1989-08-08,1989-03-30,1989-03-30,536,NA,"Y",131,NA,NA,NA,NA
"278",631,487,"FL","F",1989,1989,1989-08-15,1989-03-30,1989-03-30,536,NA,"Y",138,NA,NA,NA,NA
"279",591,559,"LL","M",1989,1989,1989-08-15,1989-04-01,1989-04-01,1042,NA,"Y",136,NA,NA,NA,NA
"280",625,559,"LL","F",1989,1989,1989-08-08,1989-04-01,1989-04-01,1042,NA,"Y",129,NA,NA,NA,NA
"281",555,563,"LL","M",1989,1989,1989-07-09,1989-04-01,1989-04-01,1186,NA,"Y",99,NA,NA,NA,NA
"282",1245,563,"LL","F",1989,1991,1991-08-31,1989-04-01,1989-04-01,1186,NA,"Y",882,793,3,3,1
"283",502,577,"LL","F",1989,1989,1989-05-26,1989-04-01,1989-04-01,1932,NA,"Y",55,NA,NA,NA,NA
"284",545,577,"LL","M",1989,1989,1989-06-30,1989-04-01,1989-04-01,1932,NA,"Y",90,NA,NA,NA,NA
"285",541,563,"LL","F",1989,1989,1989-06-29,1989-04-01,1989-04-01,1186,NA,"Y",89,NA,NA,NA,NA
"286",589,577,"LL","F",1989,1989,1989-08-15,1989-04-01,1989-04-01,1932,NA,"Y",136,NA,NA,NA,NA
"287",412,561,"LL","M",1989,1989,1989-04-03,1989-04-03,1989-04-03,1144,NA,"Y",0,NA,NA,NA,NA
"288",413,561,"LL","M",1989,1989,1989-04-03,1989-04-03,1989-04-03,1144,NA,"Y",0,NA,NA,NA,NA
"289",414,561,"LL","F",1989,1989,1989-04-03,1989-04-03,1989-04-03,1144,NA,"Y",0,NA,NA,NA,NA
"290",417,544,"LL","M",1989,1989,1989-04-05,1989-04-05,1989-04-05,595,NA,"Y",0,NA,NA,NA,NA
"291",418,544,"LL","M",1989,1989,1989-04-05,1989-04-05,1989-04-05,595,NA,"Y",0,NA,NA,NA,NA
"292",556,544,"LL","F",1989,1989,1989-07-09,1989-04-05,1989-04-05,595,NA,"Y",95,NA,NA,NA,NA
"293",451,605,"SU","M",1989,1989,1989-04-05,1989-04-05,1989-04-05,1355,NA,"Y",0,NA,NA,NA,NA
"294",551,605,"SU","M",1989,1989,1989-06-13,1989-04-05,1989-04-05,1355,NA,"Y",69,NA,NA,NA,NA
"295",608,605,"SU","M",1989,1989,1989-08-07,1989-04-05,1989-04-05,1355,NA,"Y",124,NA,NA,NA,NA
"296",423,493,"FL","F",1989,1989,1989-04-07,1989-04-07,1989-04-07,597,NA,"Y",0,NA,NA,NA,NA
"297",426,493,"FL","F",1989,1989,1989-04-07,1989-04-07,1989-04-07,597,NA,"Y",0,NA,NA,NA,NA
"298",427,493,"FL","F",1989,1989,1989-04-07,1989-04-07,1989-04-07,597,NA,"Y",0,NA,NA,NA,NA
"299",503,552,"LL","M",1989,1989,1989-05-28,1989-04-07,1989-04-07,729,NA,"Y",51,NA,NA,NA,NA
"300",507,552,"LL","F",1989,1989,1989-06-04,1989-04-07,1989-04-07,729,NA,"Y",58,NA,NA,NA,NA
"301",594,552,"LL","F",1989,1989,1989-08-05,1989-04-07,1989-04-07,729,NA,"Y",120,NA,NA,NA,NA
"302",511,594,"SU","M",1989,1989,1989-06-08,1989-04-07,1989-04-07,872,NA,"Y",62,NA,NA,NA,NA
"303",690,594,"SU","M",1989,1989,1989-09-24,1989-04-07,1989-04-07,872,NA,"Y",170,NA,NA,NA,NA
"304",405,547,"LL","M",1989,1989,1989-04-08,1989-04-08,1989-04-08,657,NA,"Y",0,NA,NA,NA,NA
"305",406,547,"LL","F",1989,1989,1989-04-08,1989-04-08,1989-04-08,657,NA,"Y",0,NA,NA,NA,NA
"306",407,547,"LL","F",1989,1989,1989-04-08,1989-04-08,1989-04-08,657,NA,"Y",0,NA,NA,NA,NA
"307",416,535,"KL","M",1989,1989,1989-08-23,1989-04-08,1989-04-08,1397,NA,"Y",137,NA,NA,NA,NA
"308",531,535,"KL","F",1989,1989,1989-06-22,1989-04-08,1989-04-08,1397,NA,"Y",75,NA,NA,NA,NA
"309",563,535,"KL","M",1989,1989,1989-07-21,1989-04-08,1989-04-08,1397,NA,"Y",104,NA,NA,NA,NA
"310",432,480,"FL","F",1989,1989,1989-04-08,1989-04-08,1989-04-08,430,NA,"Y",0,NA,NA,NA,NA
"311",433,480,"FL","M",1989,1989,1989-04-08,1989-04-08,1989-04-08,430,NA,"Y",0,NA,NA,NA,NA
"312",559,480,"FL","F",1989,1989,1989-07-16,1989-04-08,1989-04-08,430,NA,"Y",99,NA,NA,NA,NA
"313",622,507,"FL","M",1989,1989,1989-08-15,1989-04-08,1989-04-08,669,NA,"Y",129,NA,NA,NA,NA
"314",623,507,"FL","F",1989,1989,1989-08-08,1989-04-08,1989-04-08,669,NA,"Y",122,NA,NA,NA,NA
"315",733,523,"KL","M",1989,1990,1990-05-16,1989-04-08,1989-04-08,848,NA,"Y",403,NA,NA,NA,NA
"316",1220,523,"KL","F",1989,1991,1991-08-15,1989-04-08,1989-04-08,848,NA,"Y",859,740,2,2,1
"317",1575,523,"KL","M",1989,1992,1992-08-31,1989-04-08,1989-04-08,848,NA,"Y",1241,NA,NA,NA,NA
"318",449,504,"FL","F",1989,1989,1989-04-09,1989-04-09,1989-04-09,654,NA,"Y",0,NA,NA,NA,NA
"319",450,504,"FL","M",1989,1989,1989-04-09,1989-04-09,1989-04-09,654,NA,"Y",0,NA,NA,NA,NA
"320",585,504,"FL","F",1989,1989,1989-08-03,1989-04-09,1989-04-09,654,NA,"Y",116,NA,NA,NA,NA
"321",421,478,"FL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,310,NA,"Y",0,NA,NA,NA,NA
"322",422,478,"FL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,310,NA,"Y",0,NA,NA,NA,NA
"323",600,478,"FL","F",1989,1989,1989-08-15,1989-04-10,1989-04-10,310,NA,"Y",127,NA,NA,NA,NA
"324",439,484,"FL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,497,NA,"Y",0,NA,NA,NA,NA
"325",440,484,"FL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,497,NA,"Y",0,NA,NA,NA,NA
"326",15064,484,"FL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,497,NA,"Y",0,NA,NA,NA,NA
"327",441,520,"KL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,701,NA,"Y",0,NA,NA,NA,NA
"328",510,520,"KL","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,701,NA,"Y",0,NA,NA,NA,NA
"329",518,520,"KL","M",1989,1989,1989-06-13,1989-04-10,1989-04-10,701,NA,"Y",64,NA,NA,NA,NA
"330",504,606,"SU","M",1989,1989,1989-04-10,1989-04-10,1989-04-10,1516,NA,"Y",0,NA,NA,NA,NA
"331",436,546,"LL","F",1989,1989,1989-04-11,1989-04-11,1989-04-11,611,NA,"Y",0,NA,NA,NA,NA
"332",508,546,"LL","M",1989,1989,1989-06-04,1989-04-11,1989-04-11,611,NA,"Y",54,NA,NA,NA,NA
"333",526,546,"LL","F",1989,1989,1989-06-19,1989-04-11,1989-04-11,611,NA,"Y",69,NA,NA,NA,NA
"334",458,609,"SU","M",1989,1989,1989-04-11,1989-04-11,1989-04-11,1689,NA,"Y",0,NA,NA,NA,NA
"335",652,609,"SU","M",1989,1989,1989-08-15,1989-04-11,1989-04-11,1689,NA,"Y",126,NA,NA,NA,NA
"336",706,609,"SU","M",1989,1989,1989-09-26,1989-04-11,1989-04-11,1689,NA,"Y",168,NA,NA,NA,NA
"337",15050,539,"LL","M",1989,1989,1989-04-12,1989-04-12,1989-04-12,400,NA,"Y",0,NA,NA,NA,NA
"338",442,600,"SU","F",1989,1989,1989-04-12,1989-04-12,1989-04-12,1271,NA,"Y",0,NA,NA,NA,NA
"339",443,600,"SU","M",1989,1989,1989-04-12,1989-04-12,1989-04-12,1271,NA,"Y",0,NA,NA,NA,NA
"340",444,600,"SU","F",1989,1989,1989-04-12,1989-04-12,1989-04-12,1271,NA,"Y",0,NA,NA,NA,NA
"341",482,495,"FL","F",1989,1989,1989-04-13,1989-04-13,1989-04-13,614,NA,"Y",0,NA,NA,NA,NA
"342",483,495,"FL","F",1989,1989,1989-04-13,1989-04-13,1989-04-13,614,NA,"Y",0,NA,NA,NA,NA
"343",635,495,"FL","M",1989,1989,1989-08-08,1989-04-13,1989-04-13,614,NA,"Y",117,NA,NA,NA,NA
"344",703,533,"KL","F",1989,1989,1989-09-26,1989-04-13,1989-04-13,1319,NA,"Y",166,NA,NA,NA,NA
"345",904,533,"KL","F",1989,1990,1990-08-22,1989-04-13,1989-04-13,1319,NA,"Y",496,NA,NA,NA,NA
"346",1200,533,"KL","F",1989,1991,1991-08-05,1989-04-13,1989-04-13,1319,NA,"Y",844,749,2,2,1
"347",557,554,"LL","F",1989,1989,1989-07-09,1989-04-13,1989-04-13,754,NA,"Y",87,NA,NA,NA,NA
"348",569,554,"LL","M",1989,1989,1989-07-25,1989-04-13,1989-04-13,754,NA,"Y",103,NA,NA,NA,NA
"349",572,554,"LL","M",1989,1989,1989-07-26,1989-04-13,1989-04-13,754,NA,"Y",104,NA,NA,NA,NA
"350",462,506,"FL","M",1989,1989,1989-04-13,1989-04-13,1989-04-13,664,NA,"Y",0,NA,NA,NA,NA
"351",575,506,"FL","M",1989,1989,1989-08-15,1989-04-13,1989-04-13,664,NA,"Y",124,NA,NA,NA,NA
"352",663,506,"FL","M",1989,1989,1989-08-15,1989-04-13,1989-04-13,664,NA,"Y",124,NA,NA,NA,NA
"353",470,528,"KL","M",1989,1989,1989-04-13,1989-04-13,1989-04-13,981,NA,"Y",0,NA,NA,NA,NA
"354",592,528,"KL","F",1989,1989,1989-08-23,1989-04-13,1989-04-13,981,NA,"Y",132,NA,NA,NA,NA
"355",495,528,"KL","M",1989,1989,1989-05-24,1989-04-13,1989-04-13,981,NA,"Y",41,NA,NA,NA,NA
"356",459,534,"KL","M",1989,1989,1989-04-15,1989-04-15,1989-04-15,1321,NA,"Y",0,NA,NA,NA,NA
"357",533,534,"KL","M",1989,1989,1989-06-22,1989-04-15,1989-04-15,1321,NA,"Y",68,NA,NA,NA,NA
"358",564,534,"KL","F",1989,1989,1989-07-21,1989-04-15,1989-04-15,1321,NA,"Y",97,NA,NA,NA,NA
"359",486,556,"LL","F",1989,1989,1989-04-16,1989-04-16,1989-04-16,826,NA,"Y",0,NA,NA,NA,NA
"360",487,556,"LL","F",1989,1989,1989-04-16,1989-04-16,1989-04-16,826,NA,"Y",0,NA,NA,NA,NA
"361",539,556,"LL","F",1989,1989,1989-06-29,1989-04-16,1989-04-16,826,NA,"Y",74,NA,NA,NA,NA
"362",673,490,"FL","M",1989,1989,1989-08-15,1989-04-16,1989-04-16,542,NA,"Y",121,NA,NA,NA,NA
"363",674,490,"FL","M",1989,1989,1989-08-12,1989-04-16,1989-04-16,542,NA,"Y",118,NA,NA,NA,NA
"364",491,582,"SU","F",1989,1989,1989-04-16,1989-04-16,1989-04-16,494,NA,"Y",0,NA,NA,NA,NA
"365",492,582,"SU","F",1989,1989,1989-04-16,1989-04-16,1989-04-16,494,NA,"Y",0,NA,NA,NA,NA
"366",493,582,"SU","M",1989,1989,1989-04-16,1989-04-16,1989-04-16,494,NA,"Y",0,NA,NA,NA,NA
"367",15051,587,"SU","M",1989,1989,1989-04-17,1989-04-17,1989-04-17,692,NA,"Y",0,NA,NA,NA,NA
"368",15052,587,"SU","M",1989,1989,1989-04-17,1989-04-17,1989-04-17,692,NA,"Y",0,NA,NA,NA,NA
"369",15053,587,"SU","F",1989,1989,1989-04-17,1989-04-17,1989-04-17,692,NA,"Y",0,NA,NA,NA,NA
"370",15054,587,"SU","F",1989,1989,1989-04-17,1989-04-17,1989-04-17,692,NA,"Y",0,NA,NA,NA,NA
"371",488,595,"SU","M",1989,1989,1989-04-17,1989-04-17,1989-04-17,879,NA,"Y",0,NA,NA,NA,NA
"372",523,595,"SU","F",1989,1989,1989-06-15,1989-04-17,1989-04-17,879,NA,"Y",59,NA,NA,NA,NA
"373",15049,595,"SU","M",1989,1989,1989-04-17,1989-04-17,1989-04-17,879,NA,"Y",0,NA,NA,NA,NA
"374",560,486,"FL","M",1989,1989,1989-07-16,1989-04-18,1989-04-18,524,NA,"Y",89,NA,NA,NA,NA
"375",1874,531,"KL","M",1989,1993,1993-08-18,1989-04-18,1989-04-18,1218,NA,"Y",1583,NA,NA,NA,NA
"376",534,494,"FL","F",1989,1989,1989-06-24,1989-04-18,1989-04-18,602,NA,"Y",67,NA,NA,NA,NA
"377",637,486,"FL","M",1989,1989,1989-08-15,1989-04-18,1989-04-18,524,NA,"Y",119,NA,NA,NA,NA
"378",535,598,"SU","F",1989,1989,1989-06-24,1989-04-19,1989-04-19,1195,NA,"Y",66,NA,NA,NA,NA
"379",577,598,"SU","F",1989,1989,1989-06-19,1989-04-19,1989-04-19,1195,NA,"Y",61,NA,NA,NA,NA
"380",1252,598,"SU","M",1989,1992,1992-05-15,1989-04-19,1989-04-19,1195,NA,"Y",1122,NA,NA,NA,NA
"381",15103,481,"FL","M",1989,1989,1989-04-19,1989-04-19,1989-04-19,448,NA,"Y",0,NA,NA,NA,NA
"382",469,593,"SU","M",1989,1989,1989-08-15,1989-04-19,1989-04-19,852,NA,"Y",118,NA,NA,NA,NA
"383",683,593,"SU","F",1989,1989,1989-04-19,1989-04-19,1989-04-19,852,NA,"Y",0,NA,NA,NA,NA
"384",711,593,"SU","M",1989,1989,1989-09-27,1989-04-19,1989-04-19,852,NA,"Y",161,NA,NA,NA,NA
"385",452,521,"KL","F",1989,1989,1989-04-19,1989-04-19,1989-04-19,712,NA,"Y",0,NA,NA,NA,NA
"386",453,521,"KL","F",1989,1989,1989-04-19,1989-04-19,1989-04-19,712,NA,"Y",0,NA,NA,NA,NA
"387",454,521,"KL","F",1989,1989,1989-04-19,1989-04-19,1989-04-19,712,NA,"Y",0,NA,NA,NA,NA
"388",463,502,"FL","M",1989,1989,1989-04-19,1989-04-19,1989-04-19,649,NA,"Y",0,NA,NA,NA,NA
"389",576,502,"FL","F",1989,1989,1989-08-15,1989-04-19,1989-04-19,649,NA,"Y",118,NA,NA,NA,NA
"390",438,589,"SU","M",1989,1989,1989-04-20,1989-04-20,1989-04-20,715,NA,"Y",0,NA,NA,NA,NA
"391",445,589,"SU","F",1989,1989,1989-04-20,1989-04-20,1989-04-20,715,NA,"Y",0,NA,NA,NA,NA
"392",446,505,"FL","F",1989,1989,1989-04-20,1989-04-20,1989-04-20,661,NA,"Y",0,NA,NA,NA,NA
"393",447,505,"FL","M",1989,1989,1989-04-20,1989-04-20,1989-04-20,661,NA,"Y",0,NA,NA,NA,NA
"394",707,527,"KL","F",1989,1990,1990-05-15,1989-04-20,1989-04-20,881,NA,"Y",390,NA,NA,NA,NA
"395",499,607,"SU","M",1989,1989,1989-04-20,1989-04-20,1989-04-20,1517,NA,"Y",0,NA,NA,NA,NA
"396",500,607,"SU","F",1989,1989,1989-08-15,1989-04-20,1989-04-20,1517,NA,"Y",117,NA,NA,NA,NA
"397",15149,607,"SU","F",1989,1989,1989-04-20,1989-04-20,1989-04-20,1517,NA,"Y",0,NA,NA,NA,NA
"398",528,516,"KL","M",1989,1989,1989-06-19,1989-04-21,1989-04-21,584,NA,"Y",59,NA,NA,NA,NA
"399",532,516,"KL","M",1989,1989,1989-06-22,1989-04-21,1989-04-21,584,NA,"Y",62,NA,NA,NA,NA
"400",568,516,"KL","M",1989,1989,1989-07-25,1989-04-21,1989-04-21,584,NA,"Y",95,NA,NA,NA,NA
"401",15084,516,"KL","M",1989,1989,1989-04-21,1989-04-21,1989-04-21,584,NA,"Y",0,NA,NA,NA,NA
"402",456,585,"SU","F",1989,1989,1989-04-21,1989-04-21,1989-04-21,687,NA,"Y",0,NA,NA,NA,NA
"403",457,585,"SU","M",1989,1989,1989-04-21,1989-04-21,1989-04-21,687,NA,"Y",0,NA,NA,NA,NA
"404",476,585,"SU","F",1989,1989,1989-05-22,1989-04-21,1989-04-21,687,NA,"Y",31,NA,NA,NA,NA
"405",15065,585,"SU","M",1989,1989,1989-04-21,1989-04-21,1989-04-21,687,NA,"Y",0,NA,NA,NA,NA
"406",1178,602,"SU","F",1989,1991,1991-07-01,1989-04-22,1989-04-22,1295,NA,"Y",800,742,3,3,1
"407",1620,602,"SU","F",1989,1992,1992-09-04,1989-04-22,1989-04-22,1295,NA,"Y",1231,1115,4,4,1
"408",472,514,"KL","F",1989,1989,1989-04-23,1989-04-23,1989-04-23,567,NA,"Y",0,NA,NA,NA,NA
"409",473,514,"KL","M",1989,1989,1989-04-23,1989-04-23,1989-04-23,567,NA,"Y",0,NA,NA,NA,NA
"410",561,514,"KL","F",1989,1989,1989-07-17,1989-04-23,1989-04-23,567,NA,"Y",85,NA,NA,NA,NA
"411",496,501,"FL","F",1989,1989,1989-04-24,1989-04-24,1989-04-24,642,NA,"Y",0,NA,NA,NA,NA
"412",636,501,"FL","F",1989,1989,1989-08-08,1989-04-24,1989-04-24,642,NA,"Y",106,NA,NA,NA,NA
"413",666,501,"FL","F",1989,1989,1989-08-11,1989-04-24,1989-04-24,642,NA,"Y",109,NA,NA,NA,NA
"414",519,524,"KL","M",1989,1989,1989-06-13,1989-04-24,1989-04-24,874,NA,"Y",50,NA,NA,NA,NA
"415",554,524,"KL","M",1989,1989,1989-04-24,1989-04-24,1989-04-24,874,NA,"Y",0,NA,NA,NA,NA
"416",847,524,"KL","F",1989,1990,1990-07-05,1989-04-24,1989-04-24,874,NA,"Y",437,NA,NA,NA,NA
"417",471,497,"FL","M",1989,1989,1989-04-24,1989-04-24,1989-04-24,619,NA,"Y",0,NA,NA,NA,NA
"418",643,497,"FL","M",1989,1989,1989-08-09,1989-04-24,1989-04-24,619,NA,"Y",107,NA,NA,NA,NA
"419",562,524,"KL","F",1989,1989,1989-07-21,1989-04-24,1989-04-24,874,NA,"Y",88,NA,NA,NA,NA
"420",645,497,"FL","M",1989,1989,1989-08-15,1989-04-24,1989-04-24,619,NA,"Y",113,NA,NA,NA,NA
"421",15047,485,"FL","F",1989,1989,1989-04-26,1989-04-26,1989-04-26,509,NA,"Y",0,NA,NA,NA,NA
"422",15048,485,"FL","M",1989,1989,1989-04-26,1989-04-26,1989-04-26,509,NA,"Y",0,NA,NA,NA,NA
"423",479,509,"FL","M",1989,1989,1989-04-26,1989-04-26,1989-04-26,676,NA,"Y",0,NA,NA,NA,NA
"424",480,509,"FL","F",1989,1989,1989-04-26,1989-04-26,1989-04-26,676,NA,"Y",0,NA,NA,NA,NA
"425",481,509,"FL","F",1989,1989,1989-04-26,1989-04-26,1989-04-26,676,NA,"Y",0,NA,NA,NA,NA
"426",477,519,"KL","F",1989,1989,1989-04-26,1989-04-26,1989-04-26,699,NA,"Y",0,NA,NA,NA,NA
"427",478,519,"KL","F",1989,1989,1989-04-26,1989-04-26,1989-04-26,699,NA,"Y",0,NA,NA,NA,NA
"428",530,483,"FL","F",1989,1989,1989-06-19,1989-04-27,1989-04-27,490,NA,"Y",53,NA,NA,NA,NA
"429",15132,483,"FL","F",1989,1989,1989-04-27,1989-04-27,1989-04-27,490,NA,"Y",0,NA,NA,NA,NA
"430",15133,483,"FL","F",1989,1989,1989-04-27,1989-04-27,1989-04-27,490,NA,"Y",0,NA,NA,NA,NA
"431",15105,488,"FL","F",1989,1989,1989-04-28,1989-04-28,1989-04-28,537,NA,"Y",0,NA,NA,NA,NA
"432",15106,488,"FL","M",1989,1989,1989-04-28,1989-04-28,1989-04-28,537,NA,"Y",0,NA,NA,NA,NA
"433",15107,488,"FL","M",1989,1989,1989-04-28,1989-04-28,1989-04-28,537,NA,"Y",0,NA,NA,NA,NA
"434",578,496,"FL","F",1989,1989,1989-07-28,1989-04-29,1989-04-29,615,NA,"Y",90,NA,NA,NA,NA
"435",633,496,"FL","M",1989,1989,1989-08-15,1989-04-29,1989-04-29,615,NA,"Y",108,NA,NA,NA,NA
"436",466,511,"FL","F",1989,1989,1989-04-29,1989-04-29,1989-04-29,679,NA,"Y",0,NA,NA,NA,NA
"437",467,511,"FL","F",1989,1989,1989-04-29,1989-04-29,1989-04-29,679,NA,"Y",0,NA,NA,NA,NA
"438",586,511,"FL","M",1989,1989,1989-08-15,1989-04-29,1989-04-29,679,NA,"Y",108,NA,NA,NA,NA
"439",521,567,"LL","M",1989,1989,1989-06-15,1989-04-29,1989-04-29,1268,NA,"Y",47,NA,NA,NA,NA
"440",520,567,"LL","M",1989,1989,1989-06-14,1989-04-29,1989-04-29,1268,NA,"Y",46,NA,NA,NA,NA
"441",474,499,"FL","F",1989,1989,1989-04-30,1989-04-30,1989-04-30,627,NA,"Y",0,NA,NA,NA,NA
