"","observer","ageclass","sex","cohort","year","age","grid","trialnumber","trialdate","walk","jump","hole","hang","chew","groom","still","front","back","attack","attacklatency","approachlatency","squirrel_id","OFT1","OFT2"
"797","ARM","A","F",2015,2017,2,"KL",1,2017-05-22,0.0689022222222222,0.0177777777777778,0.00888888888888889,0.0550222222222222,0.00199777777777778,0,0.865693333333333,0,0.975336666666667,0,0.996363333333333,0.996363333333333,22117,-2.12254520821227,-0.0562491823269443
"798","ARM","A","F",2010,2017,7,"SU",2,2017-05-22,0.02748,0.02,0.00666666666666667,0.0550977777777778,0.00475333333333333,0.0278,0.911468888888889,0.0178133333333333,0.0205766666666667,0,0.99937,0.0135366666666667,11998,-2.40310751439796,-0.283389307236637
"799","ARM","A","F",2014,2017,3,"KL",2,2017-05-22,0.195886666666667,0.0244444444444444,0.0311111111111111,0.152346666666667,0.00551777777777778,0.0200222222222222,0.748751111111111,0.93319,0.0238166666666667,0,0.983746666666667,0.08775,20688,-1.19978390214527,-0.47065710747999
"800","ARM","A","F",2014,2017,3,"KL",1,2017-05-23,0.192353333333333,0.128888888888889,0.0133333333333333,0.652137777777778,0.102713333333333,0.00865777777777778,0.235377777777778,0.72127,0.173426666666667,0.133333333333333,0.0346166666666667,0.00131,21910,0.777661438590845,1.6334723760889
"801","ARM","A","F",2013,2017,4,"KL",1,2017-05-23,0.224295555555556,0.0911111111111111,0.0133333333333333,0.434642222222222,0.00839111111111111,0.00806444444444445,0.427208888888889,0.4259,0.274693333333333,0.1,0.0329033333333333,0.00905666666666667,19809,-0.076087562334241,0.810877164028501
"802","ARM","A","F",2013,2017,4,"KL",1,2017-05-23,0.0867422222222222,0.0244444444444444,0.00666666666666667,0.210051111111111,0.0131511111111111,0.0290822222222222,0.801597777777778,0.420453333333333,0.172663333333333,0.0433333333333333,0.191633333333333,0.00372333333333333,21382,-1.92389899466147,0.149699400656344
"803","ARM","A","F",2011,2017,6,"SU",2,2017-05-23,0.207351111111111,0.0488888888888889,0.0177777777777778,0.37314,0.0850733333333333,0.0690977777777778,0.42784,0.389186666666667,0.10405,0.03,0.00916,0.0000266666666666667,12180,-0.33717827052159,0.116578625831243
"804","ARM","A","F",2014,2017,3,"KL",1,2017-05-23,0.215195555555556,0.0488888888888889,0.0133333333333333,0.221775555555556,0.0166844444444444,0.0409311111111111,0.649433333333333,0.643413333333333,0.0689633333333333,0.02,0.0140133333333333,0.00945333333333333,21137,-0.934679495548622,-0.10702365054886
"805","ARM","A","F",2014,2017,3,"KL",1,2017-05-23,0.19822,0.0733333333333333,0.0133333333333333,0.241971111111111,0.0224244444444444,0.0176044444444444,0.597184444444444,0.77516,0.0616,0.01,0.00490333333333333,0.00007,21075,-0.627104009309417,0.199107485877987
"806","ARM","A","F",2015,2017,2,"KL",1,2017-05-23,0.117824444444444,0.0977777777777778,0.00222222222222222,0.524642222222222,0.0622622222222222,0.0191911111111111,0.491286666666667,0.2761,0.124786666666667,0.00666666666666667,0.0493633333333333,0.00223333333333333,22016,-0.486404893812479,1.319483376607
"807","ARM","A","F",2014,2017,3,"KL",1,2017-05-23,0.23242,0.0644444444444444,0.02,0.432844444444444,0.11868,0.0253244444444444,0.425002222222222,0.228013333333333,0.432886666666667,0.00666666666666667,0.04225,0.00982,21366,0.0898795145433703,0.744471498826544
"808","ARM","A","F",2014,2017,3,"KL",1,2017-05-23,0.265764444444444,0.0755555555555556,0.0155555555555556,0.357766666666667,0.158148888888889,0.00823111111111111,0.341735555555556,0.184376666666667,0.0865966666666667,0.00333333333333333,0.0165133333333333,0.01119,21155,0.551343855871159,0.879218281957321
"809","ARM","A","F",2014,2017,3,"KL",1,2017-05-23,0.114628888888889,0.0266666666666667,0.00888888888888889,0.0589733333333333,0.00828888888888889,0.0810088888888889,0.816795555555555,0.00291666666666667,0,0,0.96801,0.96801,20632,-1.93960978512554,-0.878231099294443
"810","ARM","A","F",2011,2017,6,"KL",1,2017-05-23,0.0454577777777778,0.0311111111111111,0,0.929688888888889,0.00476444444444444,0,0.889768888888889,0.00211,0.992726666666667,0,0.98394,0.98394,12012,-2.18179364200233,2.59308955242583
"811","ARM","A","F",2010,2017,7,"SU",2,2017-05-23,0.109048888888889,0.00222222222222222,0.0177777777777778,0.00713777777777778,0.00535333333333333,0.0420844444444444,0.884844444444444,0.37492,0.397173333333333,0,0.985323333333333,0.0816533333333333,12003,-2.13213903070366,-0.806020266694621
"812","ARM","A","F",2011,2017,6,"KL",4,2017-05-23,0.149404444444444,0.0244444444444444,0.0111111111111111,0.0687333333333333,0.00163111111111111,0.0250533333333333,0.803248888888889,0.00089,0.99655,0,0.83728,0.83728,13445,-1.69963002598526,-0.344343476400735
"813","ARM","A","F",2015,2017,2,"KL",2,2017-05-24,0.156262222222222,0.00666666666666667,0,0.217773333333333,0.00325777777777778,0.0162377777777778,0.827435555555556,0.657986666666667,0.22656,0,0.994216666666667,0.000333333333333333,21578,-1.95780577996959,0.404913747232842
"814","ARM","A","F",2014,2017,3,"KL",1,2017-05-26,0.0748711111111111,0.0155555555555556,0.0177777777777778,0.0734911111111111,0.00856444444444444,0.0484133333333333,0.865842222222222,0.81645,0.00343666666666667,0.123333333333333,0.0174166666666667,0.0106433333333333,20865,-2.10149542011871,-0.671944284608825
"815","ARM","A","F",2014,2017,3,"SU",1,2017-05-26,0.311493333333333,0.0377777777777778,0.0133333333333333,0.118175555555556,0.29108,0.0146022222222222,0.305571111111111,0.14961,0.713963333333333,0.04,0.02655,0.000523333333333333,20948,0.799506530703013,0.486990773129147
"816","ARM","A","F",2014,2017,3,"SU",1,2017-05-26,0.316788888888889,0.0422222222222222,0.00888888888888889,0.1433,0.356937777777778,0.02056,0.205366666666667,0.312063333333333,0.604273333333333,0.0233333333333333,0.00334,0.000783333333333333,21169,1.17941023999015,0.739679010878221
"817","ARM","A","F",2014,2017,3,"SU",1,2017-05-26,0.0621844444444444,0.00666666666666667,0.00888888888888889,0.00733111111111111,0,0.0133422222222222,0.929057777777778,0.98668,0.00588333333333333,0.01,0.00224333333333333,0.000923333333333333,21488,-2.39335400512422,-0.330886883228374
"818","ARM","A","F",2014,2017,3,"KL",1,2017-05-26,0.0507222222222222,0.0177777777777778,0.0133333333333333,0.03176,0.00222888888888889,0.167906666666667,0.831948888888889,0.518446666666667,0.223543333333333,0,0.996063333333333,0.131886666666667,22009,-2.40022381259574,-1.92877524125738
"819","ARM","A","F",2014,2017,3,"SU",1,2017-05-26,0.0109155555555556,0.00222222222222222,0.00444444444444444,0.172993333333333,0.00299333333333333,0.00829111111111111,0.98248,0,0.999946666666667,0,0.882546666666667,0.882546666666667,20061,-2.72751446357506,0.298684883256412
"820","ARM","J","F",2017,2017,0,"KL",1,2017-06-11,0.147562222222222,0.0644444444444444,0.0133333333333333,0.629971111111111,0.0449066666666667,0.0895666666666667,0.237857777777778,0.651426666666667,0.134943333333333,0.0733333333333333,0.01378,0.00115666666666667,22640,-0.234688625175474,0.667330509204275
"821","ARM","J","F",2017,2017,0,"KL",1,2017-06-12,0.1623,0.0888888888888889,0.0266666666666667,0.426373333333333,0.0113466666666667,0.03534,0.481802222222222,0.498473333333333,0.433353333333333,0.04,0.000856666666666667,0.000443333333333333,22641,-0.314218071428578,0.252679073221188
"822","ARM","J","F",2017,2017,0,"KL",1,2017-06-12,0.119673333333333,0.0288888888888889,0.0155555555555556,0.249877777777778,0.0269733333333333,0.03418,0.748173333333333,0.0120133333333333,0.981753333333333,0,0.989986666666667,0.000443333333333333,22639,-1.54653730822524,0.0489229025034116
"823","ARM","J","F",2017,2017,0,"KL",1,2017-06-14,0.352628888888889,0.0977777777777778,0,0.495875555555556,0.172395555555556,0.036,0.244104444444444,0.554763333333333,0.341103333333333,0.0766666666666667,0.00311666666666667,0.000556666666666667,22658,1.04649936794714,1.30573077478041
"824","ARM","J","M",2017,2017,0,"KL",1,2017-06-14,0.137764444444444,0.04,0.0222222222222222,0.459933333333333,0.1645,0.0350266666666667,0.393582222222222,0.0444333333333333,0.89448,0,0.91223,0.377706666666667,22657,-0.234254670943333,0.824311878644503
"825","ARM","J","F",2017,2017,0,"KL",1,2017-06-14,0.00333777777777778,0.00222222222222222,0,0.989726666666667,0,0,0.974842222222222,0.999443333333333,0,0,1,1,22659,-2.73758826714577,2.77258227787924
"826","ARM","J","F",2017,2017,0,"SU",1,2017-06-20,0.00236666666666667,0.00666666666666667,0,0.994362222222222,0.0108222222222222,0.00333555555555556,0.86,0.74591,0.233846666666667,0.00333333333333333,0.378936666666667,0.000446666666666667,22653,-2.45762553475674,2.78670717947153
"827","ARM","J","F",2017,2017,0,"SU",1,2017-06-20,0.112846666666667,0.0133333333333333,0.0111111111111111,0.10166,0.0162422222222222,0.0328444444444444,0.783235555555556,0.999996666666667,0,0,0.938273333333333,0.00000333333333333333,22722,-1.84807870163526,-0.278780285280091
"828","ARM","J","F",2017,2017,0,"SU",1,2017-06-20,0.156322222222222,0.04,0.0133333333333333,0.63434,0.0416466666666667,0.02128,0.601748888888889,0.27601,0.634753333333333,0,0.94928,0.06451,22721,-0.985039147571029,1.34145008972857
"829","ARM","J","F",2017,2017,0,"SU",1,2017-06-20,0.00870444444444444,0.0111111111111111,0,0.988242222222222,0.0998022222222222,0,0.531928888888889,1,0,0,1,1,22652,-1.50389523017633,3.03317792909772
"830","ARM","J","F",2017,2017,0,"SU",1,2017-06-20,0.00638,0.02,0,0.984053333333333,0.0217955555555556,0,0.918386666666667,0,0.98205,0,1,1,22685,-2.40952414170689,2.79916194419481
"831","ARM","J","M",2017,2017,0,"SU",1,2017-06-20,0.248068888888889,0.0333333333333333,0.02,0.272048888888889,0.0489111111111111,0.0179466666666667,0.576953333333333,0,1,0,1,1,22719,-0.600650528970041,0.210837935833245
"832","ARM","J","M",2017,2017,0,"KL",1,2017-06-22,0.0915155555555556,0.0488888888888889,0.00444444444444444,0.793311111111111,0.0479355555555556,0.0086,0.727948888888889,1,0,0,1,1,22774,-1.41900200041759,2.11690604731848
"833","ARM","A","F",2013,2017,4,"SU",1,2017-06-23,0.146428888888889,0.0644444444444444,0.0111111111111111,0.331837777777778,0.0379422222222222,0.0141111111111111,0.635435555555556,0.318613333333333,0.51758,0.0433333333333333,0.212386666666667,0.0044,19742,-0.917590822051246,0.585291652447232
"834","ARM","J","F",2017,2017,0,"KL",1,2017-06-23,0.278,0.0733333333333333,0.0266666666666667,0.488182222222222,0.0653288888888889,0.00862666666666667,0.432526666666667,0.498793333333333,0.463176666666667,0.0133333333333333,0.688633333333333,0.00229,22890,0.255800971458168,0.796814509692526
"835","ARM","J","F",2017,2017,0,"SU",1,2017-06-23,0.300071111111111,0.0488888888888889,0.0177777777777778,0.632182222222222,0.309568888888889,0.0141822222222222,0.290342222222222,0,1,0,0.92511,0.92511,22684,1.00801105491229,1.88584463968184
"836","ARM","J","M",2017,2017,0,"KL",1,2017-06-25,0.12118,0.0288888888888889,0.02,0.629111111111111,0.09582,0.0311688888888889,0.384857777777778,0.528236666666667,0.32056,0.0233333333333333,0.320916666666667,0.247006666666667,22773,-0.570082918796165,1.25012272280706
"837","ARM","J","M",2017,2017,0,"KL",1,2017-06-25,0.41142,0.0244444444444444,0.0155555555555556,0.319575555555556,0.00082,0.0177822222222222,0.367382222222222,0.884476666666667,0.0451333333333333,0,0.994266666666667,0.00056,22891,0.102783425369467,0.312003002833781
"838","ARM","J","M",2017,2017,0,"KL",1,2017-06-26,0.38486,0.126666666666667,0.0266666666666667,0.521986666666667,0.0434533333333333,0.0158622222222222,0.545995555555556,0.49126,0.40364,0.0866666666666667,0.06208,0.0504766666666667,22804,0.762897863809845,0.688745770720354
"839","ARM","J","M",2017,2017,0,"KL",1,2017-06-26,0.188128888888889,0.0777777777777778,0.0244444444444444,0.402906666666667,0.0463577777777778,0.0338511111111111,0.486717777777778,0.79299,0.19162,0.0233333333333333,0.03915,0.00226333333333333,22806,-0.248729106865198,0.321840966546278
"840","ARM","J","M",2017,2017,0,"KL",1,2017-06-26,0.235833333333333,0.113333333333333,0.0222222222222222,0.604513333333333,0.0530822222222222,0.0181644444444444,0.179857777777778,0.61235,0.299503333333333,0.00666666666666667,0.0916466666666667,0.0596166666666667,22807,0.835012925701816,1.11211907592078
"841","ARM","J","M",2017,2017,0,"KL",1,2017-06-27,0.00707555555555556,0.02,0,0.896106666666667,0.000562222222222222,0,0.309293333333333,0.97764,0.00218666666666667,0,0.768343333333333,0.00236,22864,-1.29580188499384,2.58042938115313
"842","ARM","J","F",2017,2017,0,"KL",1,2017-06-27,0.00932444444444444,0.0266666666666667,0,0.893742222222222,0.0242377777777778,0,0.87394,1,0,0,1,1,22865,-2.25623498459801,2.55063224413942
"843","ARM","J","M",2017,2017,0,"KL",1,2017-06-29,0.137502222222222,0.00666666666666667,0.0111111111111111,0.512771111111111,0.0205288888888889,0.0570933333333333,0.786097777777778,0.560296666666667,0.24902,0.01,0.302526666666667,0.000113333333333333,22896,-1.83953295146995,0.6347196295173
"844","ARM","J","M",2017,2017,0,"SU",1,2017-06-29,0.243035555555556,0.0466666666666667,0,0.403286666666667,0.116237777777778,0.0493888888888889,0.406893333333333,0.34219,0.488586666666667,0.00666666666666667,0.21623,0.04906,22979,-0.252627069641589,0.831856023281137
"845","ARM","J","F",2017,2017,0,"SU",1,2017-06-29,0.0101622222222222,0.00222222222222222,0.00222222222222222,0.946617777777778,0,0,0.952411111111111,0.561876666666667,0.414873333333333,0.00333333333333333,0.759053333333333,0.365493333333333,22964,-2.64970207447002,2.60579586884694
"846","ARM","J","F",2017,2017,0,"SU",1,2017-06-29,0.288815555555556,0.0711111111111111,0.00666666666666667,0.604015555555556,0.139277777777778,0.00860222222222222,0.331031111111111,0,1,0,1,1,22978,0.4767816302507,1.70815220673842
"847","ARM","J","F",2017,2017,0,"KL",1,2017-06-30,0.486495555555556,0.122222222222222,0.0222222222222222,0.690046666666667,0.0216377777777778,0.0217866666666667,0.0585844444444444,0.85888,0.0875466666666667,0.08,0.322083333333333,0.00374,23023,1.89982251669556,1.17559280060566
"848","ARM","J","M",2017,2017,0,"KL",1,2017-06-30,0.0264577777777778,0.00444444444444444,0.00666666666666667,0.94602,0.0541866666666667,0,0.682122222222222,0.712493333333333,0.26138,0,0.740853333333333,0.0230233333333333,22924,-1.85125175894699,2.65689925447523
"849","ARM","J","F",2017,2017,0,"KL",1,2017-06-30,0.00481111111111111,0.0155555555555556,0,0.976508888888889,0.0696822222222222,0.0154288888888889,0.643046666666667,0.0675133333333333,0.72507,0,0.705703333333333,0.06373,22777,-1.81241791264193,2.76082728258439
"850","ARM","J","F",2017,2017,0,"KL",1,2017-06-30,0.178511111111111,0.0711111111111111,0.0244444444444444,0.527668888888889,0.00119777777777778,0,0.453875555555556,0.639516666666667,0.258006666666667,0,0.975996666666667,0.0705833333333333,22759,-0.330293605641204,0.934069586541014
"851","ARM","J","M",2017,2017,0,"KL",1,2017-06-30,0.00193777777777778,0.0111111111111111,0,0.621868888888889,0.0236266666666667,0,0.811088888888889,0.00139333333333333,0.998206666666667,0,0.987436666666667,0.987436666666667,22778,-2.30311000127484,1.80339835266767
"852","ARM","J","M",2017,2017,0,"KL",1,2017-06-30,0.132168888888889,0.0555555555555556,0.00888888888888889,0.133033333333333,0.00168222222222222,0.0844844444444444,0.769053333333333,0.00365333333333333,0.989716666666667,0,1,1,22897,-1.57216625571092,-0.737218468531144
"853","ARM","J","M",2017,2017,0,"KL",1,2017-07-02,0.01818,0.0155555555555556,0.00222222222222222,0.918773333333333,0.0106777777777778,0.0355177777777778,0.451993333333333,0.67578,0.0725133333333333,0.0133333333333333,0.392726666666667,0.00000333333333333333,22789,-1.58601334495396,2.23673590607622
"854","ARM","J","F",2017,2017,0,"SU",1,2017-07-02,0.258144444444444,0.0355555555555556,0.0155555555555556,0.240473333333333,0.306697777777778,0.0136422222222222,0.311077777777778,0.277873333333333,0.666386666666667,0.00666666666666667,0.55244,0.000556666666666667,23168,0.665864125029991,0.847251596955405
"855","ARM","J","M",2017,2017,0,"KL",1,2017-07-02,0.0407022222222222,0.04,0.00444444444444444,0.802348888888889,0.0935333333333333,0.0190733333333333,0.519913333333333,0.627536666666667,0.249626666666667,0,0.919843333333333,0.02415,23024,-1.15168316710368,2.18158100697054
"856","ARM","J","M",2017,2017,0,"KL",1,2017-07-02,0.00258666666666667,0.0111111111111111,0,0.964442222222222,0.0153822222222222,0,0.549755555555556,0.00482,0.99599,0,1,1,23025,-1.8027995382937,2.7822485987313
"857","ARM","J","F",2017,2017,0,"SU",1,2017-07-05,0.16356,0.102222222222222,0.02,0.379564444444444,0.217875555555556,0.0445666666666667,0.285435555555556,0.32266,0.55177,0.04,0.1774,0.00378,23170,0.681613114342435,0.629021357680868
"858","ARM","J","F",2017,2017,0,"KL",1,2017-07-05,0.379946666666667,0.102222222222222,0.0577777777777778,0.400075555555556,0.0967888888888889,0.0140844444444444,0.392311111111111,0.279846666666667,0.669683333333333,0.0233333333333333,0.105596666666667,0.07018,22758,1.32193696498958,-0.128049488240111
"859","ARM","J","F",2017,2017,0,"SU",1,2017-07-05,0.145026666666667,0.0533333333333333,0.0155555555555556,0.692493333333333,0.101757777777778,0.00973333333333333,0.293013333333333,0.0368733333333333,0.74108,0,0.73059,0.00063,22966,-0.0955362029398169,1.74242660469666
"860","ARM","J","M",2017,2017,0,"KL",1,2017-07-06,0.0613777777777778,0.0111111111111111,0.0177777777777778,0.261142222222222,0.02198,0.0981888888888889,0.898928888888889,0.549063333333333,0.375016666666667,0.0166666666666667,0.136613333333333,0.0000566666666666667,22898,-2.29713279853754,-0.622911435123245
"861","ARM","J","M",2017,2017,0,"KL",1,2017-07-06,0.2499,0.0755555555555556,0.00888888888888889,0.535604444444444,0.0427022222222222,0.0380933333333333,0.259982222222222,0.652456666666667,0.252366666666667,0.01,0.00445,0.000336666666666667,23028,0.203706876318995,0.975012971690657
"862","ARM","J","F",2017,2017,0,"KL",1,2017-07-06,0.0481488888888889,0.00666666666666667,0.02,0.442233333333333,0.0272844444444444,0.18456,0.687888888888889,0.379953333333333,0.598426666666667,0.00333333333333333,0.41134,0.00144333333333333,22994,-2.09177886462285,-1.00195708621793
"863","ARM","J","F",2017,2017,0,"KL",1,2017-07-06,0.0176155555555556,0.00222222222222222,0,0.996537777777778,0.0242911111111111,0,0.804791111111111,0.730786666666667,0.236256666666667,0.00333333333333333,0.641836666666667,0.04044,23026,-2.29049713652991,2.86102198300235
"864","ARM","J","M",2017,2017,0,"KL",1,2017-07-06,0.117077777777778,0.135555555555556,0.0133333333333333,0.575282222222222,0.0113666666666667,0.0552155555555556,0.367344444444444,0.353773333333333,0.618716666666667,0.00333333333333333,0.509943333333333,0.3544,23089,-0.0349351856676821,0.743802657419809
"865","ARM","J","F",2017,2017,0,"KL",1,2017-07-06,0.0958911111111111,0.0311111111111111,0.0244444444444444,0.692875555555555,0.0146466666666667,0.00847333333333333,0.755517777777778,0.728976666666667,0.168486666666667,0,0.995653333333333,0.000203333333333333,23000,-1.49238085915419,1.3553949203853
