"date","tod","Feed","Forage","NestMove","NestNotMove","NotMoving","Travel","id","Total"
2016-11-24,"night",629,28,4306,50673,0,175,20904,55811
2016-11-25,"dawn",0,0,180,3058,0,0,20904,3238
2016-11-25,"day",2469,204,5104,14586,13,1532,20904,23908
2016-11-25,"dusk",380,14,882,1898,0,67,20904,3241
2016-11-25,"night",213,0,4108,51486,107,99,20904,56013
2016-11-06,"dawn",0,0,0,18,2838,0,20064,2856
2016-11-06,"day",5096,135,880,14192,7846,1127,20064,29276
2016-11-06,"dusk",416,44,737,1311,95,255,20064,2858
2016-11-06,"night",0,0,2867,29901,18642,0,20064,51410
2016-11-07,"dawn",0,0,79,2794,0,0,20064,2873
2016-11-07,"day",3281,579,3355,17776,1361,2615,20064,28967
2016-11-07,"dusk",295,19,322,2099,1,139,20064,2875
2016-11-07,"night",1809,73,5509,42112,1487,695,20064,51685
2016-11-08,"dawn",0,0,72,2819,0,0,20064,2891
2016-11-08,"day",3901,1002,3424,11968,2341,6023,20064,28659
2016-11-08,"dusk",1130,51,298,1069,24,321,20064,2893
2016-11-08,"night",747,63,3385,45435,1599,728,20064,51957
2016-11-09,"dawn",0,0,43,2866,0,0,20064,2909
2016-11-09,"day",5044,1254,3346,10799,1980,5930,20064,28353
2016-11-09,"dusk",1105,290,31,1,31,1454,20064,2912
2016-11-09,"night",411,32,5324,45905,255,299,20064,52226
2016-11-10,"dawn",0,0,70,2858,0,0,20064,2928
2016-11-10,"day",5272,1972,3890,5076,2005,9835,20064,28050
2016-11-10,"dusk",1072,268,221,126,242,1001,20064,2930
2016-11-10,"night",567,16,4355,47172,287,95,20064,52492
2016-11-11,"dawn",0,0,123,2824,0,0,20064,2947
2016-11-11,"day",5331,1864,3139,4942,1186,11287,20064,27749
2016-11-11,"dusk",1073,275,311,1,14,1275,20064,2949
2016-11-11,"night",1135,73,3730,46112,1121,584,20064,52755
2016-11-12,"dawn",50,10,40,2512,290,65,20064,2967
2016-11-12,"day",3359,873,4584,12504,824,5307,20064,27451
2016-11-12,"dusk",1061,309,0,0,150,1448,20064,2968
2016-11-12,"night",475,24,3807,48485,48,175,20064,53014
2016-11-13,"dawn",0,0,95,2891,0,0,20064,2986
2016-11-13,"day",4789,1181,4278,8380,614,7914,20064,27156
2016-11-13,"dusk",1017,128,476,1,173,1193,20064,2988
2016-11-13,"night",452,70,3958,47864,525,401,20064,53270
2016-11-14,"dawn",0,0,91,2915,0,0,20064,3006
2016-11-14,"day",3635,819,5290,13227,238,3655,20064,26864
2016-11-14,"dusk",1340,185,514,5,32,932,20064,3008
2016-11-14,"night",393,0,4255,48727,0,147,20064,53522
2016-11-15,"dawn",0,0,56,2959,11,0,20064,3026
2016-11-15,"day",5926,624,4768,10316,1696,3244,20064,26574
2016-11-15,"dusk",0,0,418,2602,9,0,20064,3029
2016-11-15,"night",1472,58,5448,46040,356,397,20064,53771
2016-11-16,"dawn",0,0,134,2913,0,0,20064,3047
2016-11-16,"day",3769,728,4104,14099,530,3058,20064,26288
2016-11-16,"dusk",1487,152,448,28,33,901,20064,3049
2016-11-16,"night",57,0,2422,51449,42,46,20064,54016
2016-11-17,"dawn",0,0,83,2985,0,0,20064,3068
2016-11-17,"day",3421,556,3013,14871,810,3335,20064,26006
2016-11-17,"dusk",767,85,1326,51,17,824,20064,3070
2016-11-17,"night",705,41,4155,48873,310,172,20064,54256
2016-11-18,"dawn",0,0,70,3010,9,0,20064,3089
2016-11-18,"day",2501,421,3878,17028,488,1413,20064,25729
2016-11-18,"dusk",0,0,967,2123,0,0,20064,3090
2016-11-18,"night",1198,36,3662,48489,849,258,20064,54492
2016-11-19,"dawn",0,0,101,3009,0,0,20064,3110
2016-11-19,"day",3082,435,4576,15575,140,1646,20064,25454
2016-11-19,"dusk",150,0,113,2418,156,275,20064,3112
2016-11-19,"night",154,0,4723,49712,38,97,20064,54724
2016-11-20,"dawn",0,0,111,3021,0,0,20064,3132
2016-11-20,"day",1610,246,3639,18439,572,678,20064,25184
2016-11-20,"dusk",982,22,570,1203,17,339,20064,3133
2016-11-20,"night",119,0,3370,51344,91,27,20064,54951
2016-11-21,"dawn",0,0,12,3141,0,0,20064,3153
2016-11-21,"day",2141,329,3266,18083,39,1061,20064,24919
2016-11-21,"dusk",1237,81,1065,229,164,379,20064,3155
2016-11-21,"night",18,0,3935,51220,0,0,20064,55173
2016-11-22,"dawn",0,0,55,3119,0,0,20064,3174
2016-11-22,"day",1638,251,3986,17925,221,637,20064,24658
2016-11-22,"dusk",966,42,188,1556,267,157,20064,3176
2016-11-22,"night",0,0,3906,51486,0,0,20064,55392
2016-11-23,"dawn",0,0,66,3121,9,0,20064,3196
2016-11-23,"day",1779,307,4108,17113,153,943,20064,24403
2016-11-23,"dusk",1226,70,613,921,175,192,20064,3197
2016-11-23,"night",480,15,1880,52814,321,94,20064,55604
2016-11-24,"dawn",0,0,180,3037,0,0,20064,3217
2016-11-24,"day",3627,417,4607,13225,330,1947,20064,24153
2016-11-24,"dusk",0,0,14,3205,0,0,20064,3219
2016-11-24,"night",388,16,4089,51051,181,86,20064,55811
2016-11-25,"dawn",0,0,28,3210,0,0,20064,3238
2016-11-25,"day",1686,272,3096,18033,103,718,20064,23908
2016-11-25,"dusk",1350,61,940,641,43,206,20064,3241
2016-11-25,"night",0,0,4233,51780,0,0,20064,56013
2016-11-26,"dawn",0,0,92,3167,0,0,20064,3259
2016-11-26,"day",2844,369,4710,14010,608,1129,20064,23670
2016-11-26,"dusk",1280,62,197,1279,27,417,20064,3262
2016-11-26,"night",216,13,3710,51496,672,102,20064,56209
2016-11-07,"dawn",0,0,51,2822,0,0,21599,2873
2016-11-07,"day",2405,536,3300,19315,1349,2062,21599,28967
2016-11-07,"dusk",1021,55,154,937,365,343,21599,2875
2016-11-07,"night",1814,150,3559,43699,1848,615,21599,51685
2016-11-08,"dawn",0,0,44,2847,0,0,21599,2891
2016-11-08,"day",3509,1407,3110,13170,2201,5262,21599,28659
2016-11-08,"dusk",933,394,192,1,7,1366,21599,2893
2016-11-08,"night",1694,105,3132,46056,419,551,21599,51957
2016-11-09,"dawn",0,0,18,2891,0,0,21599,2909
2016-11-09,"day",4491,2088,4302,10092,319,7061,21599,28353
2016-11-09,"dusk",1854,158,86,1,100,713,21599,2912
2016-11-09,"night",2379,183,3486,45090,266,822,21599,52226
2016-11-10,"dawn",0,0,81,2847,0,0,21599,2928
2016-11-10,"day",6400,3103,3525,3894,930,10198,21599,28050
2016-11-10,"dusk",1089,374,58,1,18,1390,21599,2930
2016-11-10,"night",1033,61,6109,44830,149,310,21599,52492
2016-11-11,"dawn",0,0,32,2915,0,0,21599,2947
2016-11-11,"day",5970,2881,2018,5212,1258,10410,21599,27749
2016-11-11,"dusk",1846,161,45,1,210,686,21599,2949
2016-11-11,"night",1533,103,2548,47388,515,668,21599,52755
2016-11-12,"dawn",0,0,59,2908,0,0,21599,2967
2016-11-12,"day",6291,1926,1910,6179,2746,8399,21599,27451
2016-11-12,"dusk",1445,232,50,5,35,1201,21599,2968
2016-11-12,"night",911,44,2125,49049,645,240,21599,53014
2016-11-13,"dawn",0,0,61,2925,0,0,21599,2986
2016-11-13,"day",4385,1112,3269,12047,1966,4377,21599,27156
2016-11-13,"dusk",348,111,714,1393,3,419,21599,2988
2016-11-13,"night",1387,83,3008,48078,380,334,21599,53270
2016-11-14,"dawn",0,0,67,2939,0,0,21599,3006
2016-11-14,"day",7862,2668,2612,2596,734,10392,21599,26864
2016-11-14,"dusk",1568,258,27,1,35,1119,21599,3008
2016-11-14,"night",481,37,2512,49655,650,187,21599,53522
2016-11-15,"dawn",0,0,67,2959,0,0,21599,3026
2016-11-15,"day",5137,1318,4075,9789,2065,4190,21599,26574
2016-11-15,"dusk",1124,106,271,761,107,660,21599,3029
2016-11-15,"night",515,76,3971,48063,883,263,21599,53771
2016-11-16,"dawn",0,0,39,3008,0,0,21599,3047
2016-11-16,"day",5833,1323,4611,8599,873,5049,21599,26288
2016-11-16,"dusk",1306,53,1029,196,12,453,21599,3049
2016-11-16,"night",478,26,2624,50222,515,151,21599,54016
2016-11-17,"dawn",0,0,43,3025,0,0,21599,3068
2016-11-17,"day",5054,1467,3258,9842,1251,5134,21599,26006
2016-11-17,"dusk",1045,50,153,850,571,401,21599,3070
2016-11-17,"night",208,3,2554,51335,127,29,21599,54256
2016-11-18,"dawn",0,0,576,2513,0,0,21599,3089
2016-11-18,"day",7087,1570,2807,7680,1028,5557,21599,25729
2016-11-18,"dusk",1098,53,10,1169,415,345,21599,3090
2016-11-18,"night",0,0,3309,51183,0,0,21599,54492
2016-11-19,"dawn",0,0,39,3071,0,0,21599,3110
2016-11-19,"day",5919,1231,3082,9496,1206,4520,21599,25454
2016-11-19,"dusk",0,0,118,2994,0,0,21599,3112
2016-11-19,"night",123,23,3031,50875,562,110,21599,54724
2016-11-20,"dawn",0,0,14,3118,0,0,21599,3132
2016-11-20,"day",4309,622,3270,14172,774,2037,21599,25184
2016-11-20,"dusk",948,32,128,909,823,293,21599,3133
2016-11-20,"night",844,55,4092,48691,1015,254,21599,54951
2016-11-21,"dawn",0,0,274,2879,0,0,21599,3153
2016-11-21,"day",5509,1025,2892,11247,1051,3195,21599,24919
2016-11-21,"dusk",0,0,69,3086,0,0,21599,3155
2016-11-21,"night",754,74,4066,48755,1320,204,21599,55173
2016-11-22,"dawn",0,0,33,3141,0,0,21599,3174
2016-11-22,"day",4999,725,2774,13423,420,2317,21599,24658
2016-11-22,"dusk",727,60,212,1291,625,261,21599,3176
2016-11-22,"night",1212,69,3626,49124,1127,234,21599,55392
2016-11-23,"dawn",0,0,69,3127,0,0,21599,3196
2016-11-23,"day",3545,956,4273,11641,1068,2920,21599,24403
2016-11-23,"dusk",1786,61,874,42,26,408,21599,3197
2016-11-23,"night",1416,120,3348,49745,501,474,21599,55604
2016-11-24,"dawn",0,0,97,3120,0,0,21599,3217
2016-11-24,"day",5636,854,2352,10180,2417,2714,21599,24153
2016-11-24,"dusk",78,0,502,2639,0,0,21599,3219
2016-11-24,"night",1987,112,2963,48718,1293,738,21599,55811
2016-11-25,"dawn",0,0,392,2846,0,0,21599,3238
2016-11-25,"day",5000,1070,2776,10238,1544,3280,21599,23908
2016-11-25,"dusk",0,0,184,3004,53,0,21599,3241
2016-11-25,"night",842,64,3809,50324,759,215,21599,56013
2016-11-26,"dawn",0,0,38,3221,0,0,21599,3259
2016-11-26,"day",5473,1095,2514,6443,3357,4788,21599,23670
2016-11-26,"dusk",1302,18,21,18,1622,281,21599,3262
2016-11-26,"night",459,15,4242,50837,373,283,21599,56209
2016-11-27,"dawn",0,0,63,3218,0,0,21599,3281
2016-11-27,"day",3691,1970,2030,3819,3635,8292,21599,23437
2016-11-27,"dusk",916,292,27,12,457,1579,21599,3283
2016-11-27,"night",1050,63,5108,49257,594,327,21599,56399
2016-11-28,"dawn",0,0,138,3163,0,0,21599,3301
2016-11-28,"day",3795,1402,3298,7133,1498,6086,21599,23212
2016-11-28,"dusk",0,0,234,3069,0,0,21599,3303
2016-11-28,"night",486,22,2810,53055,12,199,21599,56584
2016-11-29,"dawn",0,0,113,3209,0,0,21599,3322
2016-11-29,"day",3113,1148,3712,10735,669,3615,21599,22992
2016-11-29,"dusk",0,0,116,3209,0,0,21599,3325
2016-11-29,"night",979,35,5360,49445,648,294,21599,56761
2016-11-30,"dawn",0,0,29,3313,0,0,21599,3342
2016-11-30,"day",2502,1243,4255,10497,388,3895,21599,22780
2016-11-30,"dusk",0,0,468,2877,0,0,21599,3345
2016-11-30,"night",45,12,4955,51829,34,58,21599,56933
2016-12-01,"dawn",0,0,91,3271,0,0,21599,3362
2016-12-01,"day",3827,1476,3382,5901,1428,6561,21599,22575
2016-12-01,"dusk",898,439,63,1,73,1891,21599,3365
2016-12-01,"night",1077,8,3647,52181,38,147,21599,57098
2016-12-02,"dawn",0,0,80,3302,0,0,21599,3382
2016-12-02,"day",3210,677,3226,11063,1784,2418,21599,22378
2016-12-02,"dusk",1436,35,526,253,820,313,21599,3383
2016-12-02,"night",150,10,5850,50986,222,39,21599,57257
2016-12-03,"dawn",0,0,623,2778,0,0,21599,3401
2016-12-03,"day",1390,477,4373,14007,272,1669,21599,22188
2016-12-03,"dusk",1167,167,394,1047,123,505,21599,3403
2016-12-03,"night",339,0,4245,52346,314,164,21599,57408
2016-12-04,"dawn",0,0,314,3105,0,0,21599,3419
2016-12-04,"day",4333,617,4568,10337,306,1846,21599,22007
2016-12-04,"dusk",229,0,206,2869,68,49,21599,3421
2016-12-04,"night",440,0,4003,52820,111,179,21599,57553
2016-12-05,"dawn",0,0,645,2792,0,0,21599,3437
2016-12-05,"day",2179,127,2875,15366,603,684,21599,21834
2016-12-05,"dusk",2629,110,61,1,48,590,21599,3439
2016-12-05,"night",1524,32,4180,50957,640,357,21599,57690
2016-12-06,"dawn",0,0,145,3309,0,0,21599,3454
2016-12-06,"day",531,61,2106,18670,4,298,21599,21670
2016-12-06,"dusk",1892,98,37,722,326,382,21599,3457
2016-12-06,"night",2717,116,3151,50469,693,673,21599,57819
2016-12-07,"dawn",0,0,67,3404,0,0,21599,3471
2016-12-07,"day",2897,283,2877,13722,514,1222,21599,21515
2016-12-07,"dusk",0,0,179,3294,0,0,21599,3473
2016-12-07,"night",800,52,5076,51027,764,222,21599,57941
2016-12-08,"dawn",0,0,78,3408,0,0,21599,3486
2016-12-08,"day",2761,284,3239,13112,764,1211,21599,21371
2016-12-08,"dusk",0,0,142,3346,0,0,21599,3488
2016-12-08,"night",1952,140,4399,50796,68,700,21599,58055
2016-12-09,"dawn",0,0,221,3280,0,0,21599,3501
2016-12-09,"day",3704,614,4879,9394,588,2055,21599,21234
2016-12-09,"dusk",0,0,359,3144,0,0,21599,3503
2016-12-09,"night",213,12,4948,52703,188,98,21599,58162
2016-12-10,"dawn",1467,20,287,236,955,550,21599,3515
2016-12-10,"day",4261,154,2080,12304,1365,945,21599,21109
2016-12-10,"dusk",0,0,126,3391,0,0,21599,3517
2016-12-10,"night",1181,0,4490,51308,1106,174,21599,58259
2016-12-11,"dawn",0,0,643,2885,0,0,21599,3528
2016-12-11,"day",2127,382,2006,15433,307,738,21599,20993
2016-12-11,"dusk",466,17,285,2534,71,157,21599,3530
2016-12-11,"night",1280,66,6494,49774,360,375,21599,58349
2016-12-12,"dawn",0,0,34,3505,0,0,21599,3539
2016-12-12,"day",3768,180,2069,13646,446,779,21599,20888
2016-12-12,"dusk",0,0,158,3383,0,0,21599,3541
2016-12-12,"night",1103,50,4606,51573,742,358,21599,58432
2016-12-13,"dawn",0,0,118,3432,0,0,21599,3550
2016-12-13,"day",5357,276,1944,10589,1350,1277,21599,20793
2016-12-13,"dusk",0,0,211,3341,0,0,21599,3552
2016-12-13,"night",1349,5,4430,51478,1053,190,21599,58505
2016-12-14,"dawn",0,0,62,3497,0,0,21599,3559
2016-12-14,"day",4581,252,1560,11209,1615,1493,21599,20710
2016-12-14,"dusk",441,0,268,2284,348,221,21599,3562
2016-12-14,"night",944,10,3463,53400,385,367,21599,58569
2016-12-15,"dawn",0,0,102,3466,0,0,21599,3568
2016-12-15,"day",5344,275,2594,10069,1265,1090,21599,20637
2016-12-15,"dusk",0,0,316,3254,0,0,21599,3570
2016-12-15,"night",1319,13,2562,53756,640,335,21599,58625
2016-12-16,"dawn",0,0,754,2812,0,9,21599,3575
2016-12-16,"day",3498,560,2098,11494,139,2787,21599,20576
2016-12-16,"dusk",0,0,53,3523,0,0,21599,3576
2016-12-16,"night",1606,29,4704,50370,1496,468,21599,58673
2016-12-17,"dawn",0,0,326,3254,0,0,21599,3580
2016-12-17,"day",3842,828,3111,5454,3174,4117,21599,20526
2016-12-17,"dusk",412,145,70,1100,1227,628,21599,3582
2016-12-17,"night",1957,60,4261,51279,545,610,21599,58712
2016-12-18,"dawn",0,0,590,2995,0,0,21599,3585
2016-12-18,"day",3788,754,5639,5675,873,3758,21599,20487
2016-12-18,"dusk",1335,27,827,416,762,220,21599,3587
2016-12-18,"night",1334,47,4553,51381,937,489,21599,58741
2016-12-19,"dawn",0,0,24,3563,0,0,21599,3587
2016-12-19,"day",3451,774,3384,7808,1651,3393,21599,20461
2016-12-19,"dusk",855,135,28,39,2068,464,21599,3589
2016-12-19,"night",1195,63,5905,51071,80,449,21599,58763
2016-12-20,"dawn",0,0,1408,2182,0,0,21599,3590
2016-12-20,"day",3614,782,1634,5792,4669,3954,21599,20445
2016-12-20,"dusk",1872,195,9,1,50,1464,21599,3591
2016-12-20,"night",857,12,5156,51913,468,368,21599,58774
2016-12-21,"dawn",0,0,741,2849,0,0,21599,3590
2016-12-21,"day",2297,483,4267,11079,227,2087,21599,20440
2016-12-21,"dusk",1586,130,577,702,70,527,21599,3592
2016-12-21,"night",0,0,3180,55598,0,0,21599,58778
2016-12-22,"dawn",0,0,402,3187,0,0,21599,3589
2016-12-22,"day",2918,540,3983,10272,279,2456,21599,20448
2016-12-22,"dusk",905,59,401,1775,25,426,21599,3591
2016-12-22,"night",49,5,4940,53541,165,72,21599,58772
2016-12-23,"dawn",0,0,633,2954,0,0,21599,3587
2016-12-23,"day",2691,224,2491,13722,123,1217,21599,20468
2016-12-23,"dusk",0,0,602,2987,0,0,21599,3589
2016-12-23,"night",496,11,3345,54562,296,46,21599,58756
2016-12-24,"dawn",0,0,575,3009,0,0,21599,3584
2016-12-24,"day",2084,266,2777,13870,321,1180,21599,20498
2016-12-24,"dusk",1403,155,1197,314,20,496,21599,3585
2016-12-24,"night",277,23,6119,51715,509,90,21599,58733
2016-12-25,"dawn",0,0,53,3525,0,0,21599,3578
2016-12-25,"day",2629,911,3126,7100,3402,3373,21599,20541
2016-12-25,"dusk",1863,262,64,220,173,999,21599,3581
2016-12-25,"night",211,5,5099,52972,268,145,21599,58700
2016-12-26,"dawn",0,0,438,3134,0,0,21599,3572
2016-12-26,"day",3348,935,2936,7617,2077,3682,21599,20595
2016-12-26,"dusk",945,97,806,1146,206,374,21599,3574
2016-12-26,"night",0,0,3403,55256,0,0,21599,58659
2016-12-27,"dawn",0,0,635,2930,0,0,21599,3565
2016-12-27,"day",4081,735,3976,8502,497,2869,21599,20660
2016-12-27,"dusk",395,10,408,2476,144,134,21599,3567
2016-12-27,"night",69,10,4544,53665,258,62,21599,58608
2016-12-28,"dawn",0,0,153,3403,0,0,21599,3556
2016-12-28,"day",3147,887,3629,5925,3254,3895,21599,20737
2016-12-28,"dusk",1163,53,880,371,754,337,21599,3558
2016-12-28,"night",0,0,4436,54113,0,0,21599,58549
2016-12-29,"dawn",0,0,676,2871,0,0,21599,3547
2016-12-29,"day",3619,794,3926,7708,1292,3485,21599,20824
2016-12-29,"dusk",0,0,142,3406,0,0,21599,3548
2016-12-29,"night",533,21,4498,52949,419,61,21599,58481
2016-12-30,"dawn",0,0,1194,2342,0,0,21599,3536
2016-12-30,"day",4563,988,2683,2139,6426,4123,21599,20922
2016-12-30,"dusk",1373,124,744,133,177,986,21599,3537
2016-12-30,"night",83,0,7243,51009,13,57,21599,58405
2016-12-31,"dawn",0,0,342,3181,0,0,21599,3523
2016-12-31,"day",4364,813,3050,7467,1701,3636,21599,21031
2016-12-31,"dusk",0,0,787,2738,0,0,21599,3525
2016-12-31,"night",739,0,4516,52361,623,82,21599,58321
2017-01-01,"dawn",0,0,737,2773,0,0,21599,3510
2017-01-01,"day",4271,1015,2629,6853,2046,4336,21599,21150
2017-01-01,"dusk",112,11,255,2997,91,46,21599,3512
2017-01-01,"night",112,0,4800,53198,102,16,21599,58228
2017-01-02,"dawn",0,0,289,3207,0,0,21599,3496
2017-01-02,"day",2907,820,4232,7850,1694,3776,21599,21279
2017-01-02,"dusk",0,0,84,3414,0,0,21599,3498
2017-01-02,"night",51,0,4158,53888,2,28,21599,58127
2017-01-03,"dawn",0,0,341,3140,0,0,21599,3481
2017-01-03,"day",3852,688,3781,7240,2615,3243,21599,21419
2017-01-03,"dusk",311,53,284,1661,889,285,21599,3483
2017-01-03,"night",18,0,4673,52118,1208,0,21599,58017
2017-01-04,"dawn",0,0,832,2633,0,0,21599,3465
2017-01-04,"day",3880,327,3660,10839,1002,1860,21599,21568
2017-01-04,"dusk",282,44,316,2031,551,243,21599,3467
2017-01-04,"night",612,26,3161,53510,327,264,21599,57900
2016-11-07,"dawn",0,0,135,2693,45,0,21389,2873
2016-11-07,"day",2890,453,4636,18318,760,1910,21389,28967
2016-11-07,"dusk",1027,127,627,72,22,1000,21389,2875
2016-11-07,"night",158,5,3258,47333,671,260,21389,51685
2016-11-08,"dawn",394,3,102,2024,160,208,21389,2891
2016-11-08,"day",4177,729,4841,14593,582,3737,21389,28659
2016-11-08,"dusk",420,125,352,1404,33,559,21389,2893
2016-11-08,"night",348,12,4879,45927,567,224,21389,51957
2016-11-09,"dawn",0,0,85,2824,0,0,21389,2909
2016-11-09,"day",3795,1763,5880,8972,1415,6528,21389,28353
2016-11-09,"dusk",130,6,309,2253,0,214,21389,2912
2016-11-09,"night",0,0,6702,45524,0,0,21389,52226
2016-11-10,"dawn",0,0,169,2759,0,0,21389,2928
2016-11-10,"day",2768,1474,6289,10685,1266,5568,21389,28050
2016-11-10,"dusk",1274,122,625,140,5,764,21389,2930
2016-11-10,"night",124,10,4320,47841,10,187,21389,52492
2016-11-11,"dawn",0,0,93,2854,0,0,21389,2947
2016-11-11,"day",3104,1885,5196,8127,792,8645,21389,27749
2016-11-11,"dusk",504,88,1719,231,1,406,21389,2949
2016-11-11,"night",0,0,3261,49494,0,0,21389,52755
2016-11-12,"dawn",0,0,154,2813,0,0,21389,2967
2016-11-12,"day",3260,1466,4915,10717,1236,5857,21389,27451
2016-11-12,"dusk",492,105,1626,147,3,595,21389,2968
2016-11-12,"night",0,0,4477,48537,0,0,21389,53014
2016-11-13,"dawn",0,0,113,2873,0,0,21389,2986
2016-11-13,"day",4865,1873,6455,7065,474,6424,21389,27156
2016-11-13,"dusk",49,0,1808,1061,0,70,21389,2988
2016-11-13,"night",41,5,4435,48696,0,93,21389,53270
2016-11-14,"dawn",0,0,175,2831,0,0,21389,3006
2016-11-14,"day",4665,1729,4316,9377,744,6033,21389,26864
2016-11-14,"dusk",0,0,112,2896,0,0,21389,3008
2016-11-14,"night",508,33,5046,47737,1,197,21389,53522
2016-11-15,"dawn",0,0,200,2826,0,0,21389,3026
2016-11-15,"day",7628,1057,4192,7758,1465,4474,21389,26574
2016-11-15,"dusk",0,0,74,2955,0,0,21389,3029
2016-11-15,"night",718,10,2933,47925,1939,246,21389,53771
2016-11-16,"dawn",0,0,216,2831,0,0,21389,3047
2016-11-16,"day",3650,850,4987,12499,753,3549,21389,26288
2016-11-16,"dusk",1251,93,824,43,283,555,21389,3049
2016-11-16,"night",532,61,4995,47785,126,517,21389,54016
2016-11-17,"dawn",0,0,164,2904,0,0,21389,3068
2016-11-17,"day",3074,716,4006,15122,289,2799,21389,26006
2016-11-17,"dusk",915,48,861,643,249,354,21389,3070
2016-11-17,"night",323,5,4148,49597,34,149,21389,54256
2016-11-18,"dawn",0,0,88,3001,0,0,21389,3089
2016-11-18,"day",3561,830,3717,14157,796,2668,21389,25729
2016-11-18,"dusk",601,13,45,1997,257,177,21389,3090
2016-11-18,"night",523,0,4435,49398,46,90,21389,54492
2016-11-19,"dawn",0,0,108,3002,0,0,21389,3110
2016-11-19,"day",3019,1253,4940,10835,729,4678,21389,25454
2016-11-19,"dusk",0,0,30,3082,0,0,21389,3112
2016-11-19,"night",0,0,3631,51093,0,0,21389,54724
2016-11-20,"dawn",0,0,175,2957,0,0,21389,3132
2016-11-20,"day",2649,576,2920,16547,838,1654,21389,25184
2016-11-20,"dusk",0,0,156,2977,0,0,21389,3133
2016-11-20,"night",180,22,5049,49422,201,77,21389,54951
2016-11-21,"dawn",0,0,235,2918,0,0,21389,3153
2016-11-21,"day",3274,341,4227,14955,615,1507,21389,24919
2016-11-21,"dusk",420,48,605,1933,11,138,21389,3155
2016-11-21,"night",1030,23,3739,50109,28,244,21389,55173
2016-11-22,"dawn",0,0,149,3025,0,0,21389,3174
2016-11-22,"day",2198,557,3383,17041,108,1371,21389,24658
2016-11-22,"dusk",0,0,106,3070,0,0,21389,3176
2016-11-22,"night",800,12,5632,48622,217,109,21389,55392
2016-11-23,"dawn",147,0,0,0,3000,49,21389,3196
2016-11-23,"day",4666,484,0,0,17312,1941,21389,24403
2016-11-23,"dusk",1162,85,9,1334,291,316,21389,3197
2016-11-23,"night",952,38,974,20078,33295,267,21389,55604
2016-11-24,"dawn",0,0,101,3116,0,0,21389,3217
2016-11-24,"day",1850,284,4273,16740,168,838,21389,24153
2016-11-24,"dusk",1188,140,875,542,21,453,21389,3219
2016-11-24,"night",902,18,3190,51399,149,153,21389,55811
2016-11-25,"dawn",0,0,109,3129,0,0,21389,3238
2016-11-25,"day",1669,395,3680,15979,677,1508,21389,23908
2016-11-25,"dusk",1262,82,1230,182,98,387,21389,3241
2016-11-25,"night",210,42,4135,51458,36,132,21389,56013
2016-11-07,"dawn",0,0,137,2736,0,0,20729,2873
2016-11-07,"day",2383,424,3791,19726,372,2271,20729,28967
2016-11-07,"dusk",1150,246,431,13,119,916,20729,2875
2016-11-07,"night",2780,127,6618,39457,640,2063,20729,51685
2016-11-08,"dawn",361,262,775,166,42,1285,20729,2891
2016-11-08,"day",2895,470,6471,14755,627,3441,20729,28659
2016-11-08,"dusk",0,0,313,2580,0,0,20729,2893
2016-11-08,"night",7905,2420,5235,20477,1570,14350,20729,51957
2016-11-09,"dawn",0,0,281,2628,0,0,20729,2909
2016-11-09,"day",4062,1278,2565,12255,1119,7074,20729,28353
2016-11-09,"dusk",1019,170,629,305,142,647,20729,2912
2016-11-09,"night",4788,1012,8969,29713,417,7327,20729,52226
2016-11-10,"dawn",158,30,1103,1347,1,289,20729,2928
2016-11-10,"day",5352,1571,3649,5312,1750,10416,20729,28050
